196,1,"[196] Familier : Désactivation","N/A","N/A","Cet opcode, s'il est activé sur une cible présente dans le fichier .Gam, empêche le Protagoniste d'invoquer un familier

* Est utilisé par l'opcode n°192"
197,1,"[197] Protection : Réflexion de projectiles (.pro)","N/A","Numéro","La cible renvoi les projectiles indiqués dont elle est victime sur leurs sources respectives.

'Numéro' : (cf Projectl.IDS)
"
198,1,"[198] Protection : Réflexion (opcode)","N/A","Opcode n°","La cible est protégée contre les attaques contenant l'Opcode n°' et les renvoient sur leurs sources.

* Affiche l'icône n°67 (Déviation de sort)
"
199,1,"[199] Protection : Réflexion de sort (niveau)","Niveau", "N/A","La cible est protégée contre les effets des sorts du 'Niveau' indiqué et les renvoient sur leurs sources.

* Affiche l'icône n°67 (Déviation de sort)"
200,1,"[200] Protection : Réflexion de sort (nombre)","Nombre","Niveau","La cible pourra réfléchir sur leurs sources 'Nombre' sorts du 'Niveau' indiqué.
Active le sort 'Ressource'.SPL lorsque 'Nombre' sorts ont été réfléchis.

* Affiche l'icône n°65 (Réflexion de sort)
* Active le sort 'Ressource'.SPL instantanément si 'Nombre' <= 0
* Si 'Ressource' est vide, active par défaut 'NomDuSort'+B.SPL
* Joue le son EFF_E02.wav une fois l'effet estompé"
201,1,"[201] Protection : Sort (nombre)","Nombre","Niveau","La cible est immunisée contre 'Nombre' sorts de 'Niveau' indiqué.
Active le sort 'Ressource'.SPL lorsque 'Nombre' sorts ont été contrés.

* Affiche l'icône n°67 (Déviation de sort)
* Active le sort 'Ressource'.SPL instantanément si 'Nombre' <= 0
* Si 'Ressource' est vide, active par défaut 'NomDuSort'+B.SPL
* Joue le son EFF_E02.wav une fois l'effet estompé"
202,1,"[202] Protection : Réflexion de sort (école)","N/A","École de magie","La cible est protégée contre les effet des sorts de l'école indiquée et les renvoient sur leurs sources.

'École de magie' : (cf Mschool.2DA)
 1  Abjuration
 2  Conjuration
 3  Divination
 4  Enchantement
 5  Illusion
 6  Invocation
 7  Nécromancie
 8  Transmutation

* Affiche l'icône n°67 (Déviation de sort)"
203,1,"[203] Protection : Réflexion de sort (sphère)","N/A","Sphère","La cible est protégée contre les effet des sorts de la sphère indiquée et les renvoient sur leurs sources.

'Sphère' : (cf Msectype.2DA)
 1   Protection magique
 2   Protection spécifique
 3   Illusion
 4   Magie destructive
 5   Divination offensive
 6   Conjuration
 7   Protection physique
 8   Contingence
 9   Mêlée
 10  Dégâts offensifs
 11  Incapacitant
 12  Combinaison
 13  Non-offensive

* Affiche l'icône n°67 (Déviation de sort)"
204,1,"[204] Protection : Sort (école)","N/A","École de magie","La cible devient immunisé contre tous les sorts de l'école indiquée.

'École de magie' : (cf Mschool.2DA)
 1  Abjuration
 2  Conjuration
 3  Divination
 4  Enchantement
 5  Illusion
 6  Invocation
 7  Nécromancie
 8  Transmutation"
205,1,"[205] Protection : Sort (sphère)","N/A","Sphère","La cible devient immunisé contre tous les sorts ayant le type secondaire indiqué.

'Sphère' : (cf Msectype.2DA)
 1   Protection magique
 2   Protection spécifique
 3   Illusion
 4   Magie destructive
 5   Divination offensive
 6   Conjuration
 7   Protection physique
 8   Contingence
 9   Mêlée
 10  Dégâts offensifs
 11  Incapacitant
 12  Combinaison
 13  Non-offensive"
206,1,"[206] Protection : Sort ou Objet (nom) + Message","StrRef","N/A","Offre à la cible, l'immunité 'Ressource'.SPL ou 'Ressource'.ITM.
Le message n°'StrRef' est affiché lorsque la cible a été protégée avec succès.
Mettre -1 ou 0 pour ne rien afficher.

* Est dissipé par l'opcode n°266"
207,1,"[207] Protection : Réflexion de sort (nom)","N/A","N/A","La cible est protégée contre les effet du sort 'Ressource'.SPL et le renvoie sur la source."
208,1,"[208] Modification : PV minimum","Valeur minimum","N/A","La santé actuelle de la cible ne peut descendre sous la limite de 'Valeur minimum'.

* Affecte 'Valeur minimum' à la stat #83 (MINHITPOINTS)"
209,1,"[209] État : Mort (60 pv)","N/A","N/A","Tue la cible si elle possède moins de 60 points de vie actuels

* Applique l'opcode n°13 : 'Type de Mort' 4"
210,1,"[210] État : Étourdissement (durée variable)","N/A","N/A","La cible est étourdie pendant une durée qui dépend de son nombre de points de vie actuel.
 1 à 29  -> 4D4 rounds
 30 à 59 -> 2D4 rounds
 60 à 89 -> 1D4 rounds
 90 et + -> sans effet

* L'étourdissement s'effectue par l'opcode n°45
* Joue le son EFF_E06.wav une fois l'effet estompé"
211,1,"[211] État : Emprisonnement","N/A","N/A","La cible devient victime d'un emprisonnement.

* Est dissipé par l'opcode n°212
* La cible disparaît avec son équipement, quitte le groupe et devient NEUTRAL
* Pour le Protagoniste, est considéré comme une mort (voir opcode n°13 : 'Type de Mort' 4)
* Si la cible n'est pas groupée, elle drop son inventaire"
212,1,"[212] Dissipation : Emprisonnement","N/A","N/A","Libère instantanément dans la zone toutes les victimes sous l'emprise d'un emprisonnement ou d'un labyrinthe.

* Dissipe l'opcode n°211
* Dissipe l'opcode n°213"
213,1,"[213] État : Labyrinthe","N/A","Type","Fait disparaître la cible pendant une durée qui varie selon la valeur indiquée dans le champ 'Type'.

'Type' :
 0   Utilise le fichier Intmod.2DA
 1+  Utilise la durée de l'opcode

Type 0 : Durée de l'effet selon l'Intelligence de la cible (cf Intmod.2DA) :
 0 à 2   -> 20d4 rounds
 3 à 5   -> 10d4 rounds
 6 à 8   -> 5d4 rounds
 9 à 11  -> 4d4 rounds
 12 à 14 -> 3d4 rounds
 15 à 17 -> 2d4 rounds
 18+     -> 1d4 rounds

'Special' :
 0  Affiche l'icône n°78 (labyrinthe)
 1+ Affiche l'icône n°'Special'

* Est dissipé par l'opcode n°212
* Utilise l'opcode n°212 pour libérer la cible une fois l'effet estompé
* Joue le son EFF_E02.wav une fois l'effet estompé"
214,1,"[214] Sélection de sort multiple","N/A","Type","Un panel de sort s'offre à la cible, elle peut en choisir un et le lancer immédiatement.

'Type' :
 0   Choix de sort configuré dans 'Ressource'.2DA
 1   Choix de sort parmi ceux mémorisés dans le livre de mage (exceptés spwi110 et spwi124)
 2   Comme 1 mais ne concerne que les sorts ayant le flag 'No wildsurge' actif
 3+ Comme 1

* La cible peut alors choisir un sort parmi la liste et le lancer 'gratuitement'
* Exemple : cf Spwi510.2DA
* Le type 1 est inefficace si la cible n'a mémorisé aucun sort profane"
215,1,"[215] Visuel : Effet 3D","N/A","Type","Joue le fichier 'Ressource'.bam ou 'Ressource'.vvc à l'endroit 'Type'

'Type' :
 0   Sur la position de la cible
 1   Sur la cible
 2   Sur la zone d'incantation
 3+ Sans effet

* 'Type' 1 : Inefficace si STATE_DEAD (0x800) actif
* 'Type' 0 et 2 : accepte les fichiers .vef
* Est contré par l'opcode n°296"
216,1,"[216] État : Absorption de niveau","Valeur","N/A","Absorbe 'Valeur' niveaux de la cible. Affectant ses caractéristiques, jets de sauvegarde...

* Est dissipé en cas de mort de la cible
* Est dissipé par l'opcode n°224
* 'Valeur' peut être positif ou négatif
* Affiche l'icône n°53 (Absorption de niveau)
* La cible ne peut plus monter de niveau
* Son tac0, ses jets de sauvegarde, ses points de vie maximums, son nombre de point de compétence, le nombre de slot des sorts sont réinitialisés
* Ses compétences de Voleur sont réduites proportionnellement en fonction du nombre de niveau perdu
* La perte des points de talent pour les kits de Moine n'est pas gérée
* Les effets équipés qui altèrent ces caractéristiques sont dissipés
* Incrémente la stat #200 (LEVELDRAIN) de 'Valeur'
* En cas de mort de la cible, applique l'opcode n°13 : 'Type de Mort' 64, 'Notification' 0"
217,1,"[217] État : Inconscience (20 pv)","N/A","Type","Rend la cible inconsciente.
Inefficace si la cible a 20 points de vie actuels ou davantage.

* Applique l'opcode n°39 (inconscience) en copiant tous les paramètres fournis exceptés 'Timing' 0, 'Duration' 30 (hardcoded)
* Joue le son EFF_E06.wav une fois l'effet estompé
* Est dissipé par l'opcode n°2"
218,1,"[218] État : Peau de pierre I","Valeur","Dés","La cible gagne 'Valeur' peaux de pierre.
Chaque peau permet d'annuler une attaque de type contondant, tranchant, perforant ou de projectile.

'Dés' :
 0  Utilisation classique de 'Dice throw' / 'Dice size'
 1+ Utilisation de Dice pour déterminer aléatoirement un nombre de peaux à additionner à 'Valeur'

'Special' :
 0  Affiche l'icône n°80 (Peau de pierre)
 1+ Affiche l'icône n°'Special'

* Affecte 'Valeur' à la stat #88 (STONESKINS)
* 'Valeur' peut être négatif (effet visuel, icône affiché, n'apporte aucune protection)
* Inefficace si 'Valeur' == 0
* Joue le son EFF_E02.wav une fois l'effet estompé
* Inefficace si STATE_DEAD (0x800) actif
* 'Valeur' semble bloquée à 1 jusqu'à expiration de l'effet en cas d'utilisation avec un .EFF
* Similaire à l'opcode n°314"
219,1,"[219] Protection : Créature (type)","Entrée n°","Fichier IDS","La cible devient protégée contre les créatures dont l'attribut correspond à l''Entrée n°' du 'Fichier IDS'.

'Fichier IDS' :
 2   EA
 3   General
 4   Race
 5   Class
 7   Gender
 8   Align
 9+ Sans effet

Les bonus accordés contre ces créatures sont :
* Classe d'Armure +2
* Jet de Sauvegarde +2
* Influence IA (script)
* Les effets ne se cumulent pas pour un même type de créature
* Aucune valeur pour le fichier Kit.ids"
220,1,"[220] Dissipation : Sort (école)","Niveau","École de magie","Dissipe instantanément de la cible les effets des sorts de l'école de magie indiquée.
Ne sont concernés que les sorts de niveau 'Niveau' et moins.
Inefficace sur les effets ayant le Timing 9 (Permanent after death).

'École de magie' : (cf Mschool.2DA)
 0  Aucune
 1  Abjuration
 2  Conjuration
 3  Divination
 4  Enchantement
 5  Illusion
 6  Invocation
 7  Nécromancie
 8  Transmutation
 9  Généraliste"
221,1,"[221] Dissipation : Sort (sphère)","Niveau","Sphère","Dissipe instantanément de la cible les effets des sorts de la sphère indiquée.
Ne sont concernés que les sorts de niveau 'Niveau' et moins.
Inefficace sur les effets ayant le Timing 9 (Permanent after death).

'Sphère' : (cf Msectype.2DA)
 1   Protection magique
 2   Protection spécifique
 3   Illusion
 4   Magie destructive
 5   Divination offensive
 6   Conjuration
 7   Protection physique
 8   Contingence
 9   Mêlée
 10  Dégâts offensifs
 11  Incapacitant
 12  Combinaison
 13  Non-offensive"
222,1,"[222] Modification : Téléportation aléatoire","Portée","N/A","Téléporte la cible à une position aléatoire dans un rayon maximum de 'Portée' pieds.

* L'effet est permanent"
223,1,"[223] Protection : Sort (école) (niveau cumulé)","Niveau cumulé","École de magie","La cible est protégée contre 'Niveau cumulé' de sorts de l'École de magie'
Active le sort 'Ressource'.SPL lorsque 'Niveau cumulé' de sorts ont été contrés.

'École de magie' : (cf Mschool.2DA)
 0  Aucune
 1  Abjuration
 2  Conjuration
 3  Divination
 4  Enchantement
 5  Illusion
 6  Invocation
 7  Nécromancie
 8  Transmutation
 9  Généraliste

* Affiche l'icône n°73 (Bouclier de sort)
* Active le sort 'Ressource'.SPL immédiatement si 'Nombre' <= 0
* Si 'Ressource' est vide, active par défaut 'NomDuSort'+B
* Cet opcode semble bloquer tous les sorts de niveau 1 de l'école concernée sans modifié le total de sorts contrés"
224,1,"[224] Dissipation : Absorption de niveau","N/A","N/A","Dissipe instantanément de la cible les effets d'Absorption de niveau.

* Dissipe l'opcode n°216"
225,1,"[225] Détection : Magie","N/A","N/A","La cible se met à rougeoyer si elle est affectée par des effets magique qui peuvent être dissipés

* Applique l'opcode n°50 : Code RGB(255, 0, 0), Fréquence 30
* Joue le son EFF_M35A.wav sur la source"
226,1,"[226] Protection : Sort (sphère) (niveau cumulé)","Niveau cumulé","Sphère","La cible peut contrer 'Niveau cumulé' de sorts de la 'Sphère' indiqué
Active le sort 'Ressource'.SPL lorsque 'Niveau cumulé' de sorts ont été contrés

'Sphère' : (cf Msectype.2DA)
 1   Protection magique
 2   Protection spécifique
 3   Illusion
 4   Magie destructive
 5   Divination offensive
 6   Conjuration
 7   Protection physique
 8   Contingence
 9   Mêlée
 10  Dégâts offensifs
 11  Incapacitant
 12  Combinaison
 13  Non-offensive

* Affiche l'icône n°73 (Bouclier de sort)
* Active le sort 'Ressource'.SPL immédiatement si 'Niveau cumulé' <= 0
* Si 'Ressource' est vide, active par défaut 'NomDuSort'+B
* Cet opcode semble bloquer tous les sorts de niveau 1 de la sphère concernée sans modifié le total de sorts contrés"
227,1,"[227] Protection : Réflexion de sort (école) (niveau cumulé)","Niveau cumulé","École de magie","La cible peut renvoyer 'Niveau cumulé' de sorts de l'École de magie' indiqué
Active le sort 'Ressource'.SPL lorsque 'Niveau cumulé' de sorts ont été contrés

'École de magie' : (cf Mschool.2DA)
 0  Aucune
 1  Abjuration
 2  Conjuration
 3  Divination
 4  Enchantement
 5  Illusion
 6  Invocation
 7  Nécromancie
 8  Transmutation
 9  Généraliste

* Affiche l'icône n°67 (Déviation de sort)
* Active le sort 'Ressource'.SPL immédiatement si 'Niveau cumulé' <= 0
* Si 'Ressource' est vide, active par défaut 'NomDuSort'+B"
228,1,"[228] Protection : Réflexion de sort (sphère) (niveau cumulé)","Niveau cumulé","Sphère","La cible peut renvoyer 'Niveau cumulé' de sorts de la 'Sphère' indiqué
Active le sort 'Ressource'.SPL lorsque 'Niveau cumulé' de sorts ont été contrés

'Sphère' : (cf Msectype.2DA)
 1   Protection magique
 2   Protection spécifique
 3   Illusion
 4   Magie destructive
 5   Divination offensive
 6   Conjuration
 7   Protection physique
 8   Contingence
 9   Mêlée
 10  Dégâts offensifs
 11  Incapacitant
 12  Combinaison
 13  Non-offensive

* Affiche l'icône n°67 (Déviation de sort)
* Active le sort 'Ressource'.SPL immédiatement si 'Niveau cumulé' <= 0
* Si 'Ressource' est vide, active par défaut 'NomDuSort'+B"
229,1,"[229] Dissipation : Effet (école)","Niveau maximum","École de magie","Dissipe instantanément de la cible les effets appartenant à l'école de magie indiquée et ayant un niveau inférieur ou égal à 'Niveau maximum'

'École de magie' : (cf Mschool.2DA)
 0  Aucune
 1  Abjuration
 2  Conjuration
 3  Divination
 4  Enchantement
 5  Illusion
 6  Invocation
 7  Nécromancie
 8  Transmutation
 9  Généraliste"
230,1,"[230] Dissipation : Effet (sphère)","Niveau maximum","Sphère","Dissipe instantanément de la cible les effets des sorts de la 'Sphère' indiquée et ayant un niveau inférieur ou égal à 'Niveau maximum'.

'Sphère' : (cf Msectype.2DA)
 0   Aucune
 1   Protection magique
 2   Protection spécifique
 3   Illusion
 4   Magie destructive
 5   Divination offensive
 6   Conjuration
 7   Protection physique
 8   Contingence
 9   Mêlée
 10  Dégâts offensifs
 11  Incapacitant
 12  Combinaison
 13  Non-offensive"
231,1,"[231] État : Arrêt du temps","N/A","N/A","La cible arrête le temps (excepté pour elle-même) pendant une période moitié moins longue que celle spécifiée dans le champ 'Duration'

* Est contré par l'opcode n°310
* Bien que les effets du poison ou de la maladie soient stoppés pendant un arrêt du temps, la durée de leur effet décroît normalement durant un arrêt du temps"
232,1,"[232] Incantation de sort sous condition (boucle)","Cible","Condition","Sauvegarde jusqu'à 3 sorts spécifiés dans les champs 'Ressource', 'Ressource 2' et 'Ressource 3' et les activent sur la 'Cible' si la 'Condition' est respectée.

'Cible' : (cf Object.IDS)
 0   Source (Myself)
 1   Dernier attaquant (LastHitter)
 2   Ennemi le plus proche (NearestEnemyOf)
 3   Aucune (Nothing)

'Condition' : (cf Trigger.IDS)
 0   La cible réussi son jet de toucher (HitBy)
 1   La source perçoit des ennemis (See)
 2   Santé de la source < 50% (HPPercentLT)
 3   Santé de la source < 25% (HPPercentLT)
 4   Santé de la source < 10% (HPPercentLT)
 5   STATE_HELPLESS de la source actif (StateCheck)
 6   STATE_POISONED de la source actif (StateCheck)
 7   Est attaqué par la cible (AttackedBy)
 8   La cible est à moins de 4 pieds (PersonalSpaceDistance)
 9   La cible est à moins de 10 pieds (PersonalSpaceDistance)
 10  Chaque round (Delay)
 11  Reçoit des dégâts (TookDamage)
 12  Cible est tuée (Killed)
 13  Moment de la journée == 'Special' (TimeOfDay) (Timeoday.IDS)
 14  La cible est à moins de 'Special' pieds (PersonalSpaceDistance)
 15  State de la source 'Special' actif (StateCheck) (State.IDS)
 16  La source vient de mourir (Die)
 17  La source vient de mourir (Died)
 18  Renvoyé par (TurnedBy)
 19  Santé de la source < 'Special' (HPLT)
 20  Santé de la source < 'Special'% (HPPercentLT)
 21  SplState n°'Special' de la source actif (CheckSpellState) (Splstate.IDS)

Les sorts sont lancés instantanément

'Paramètre 3' :
 1+  Affiche l'icône n°75 (Contingence activée)
     Affiche la StrRef n°36936 quand les sorts sont activés

* La 'Condition' n°10 varie selon le ratio de mouvement
* La 'Condition' n°13 nécessite une 'Cible' à 0
* Les 'Condition' n°2 à 6 nécessitent une 'Cible' à 0
* Chaque sort est sensible aux hiatus entropiques"
233,1,"[233] Modification : Compétence martiale","Valeur","Statistique n°/Méthode","Permet à la cible de maîtriser l'arme 'Type' à la haute de 'Valeur' étoiles.

'Méthode' :
 0  Écrasement   -> Maîtrise = 'Valeur'
  Affecte 'Valeur' à la stat #'Statistique n°'
 1+ Incrémentation -> Maîtrise += 'Valeur'
  Affecte 'Maîtrise' à la stat #'Statistique n°'

'Statistique n°' : de 89 à 115 : Armes
 89 Épée bâtarde
 90 Épée longue
 91 Épée courte
 92 Hache
 93 Épée à deux mains
 94 Katana
 95 Cimeterre/Wakizashi/Ninja-to
 96 Dague
 97 Marteau de guerre
 98 Lance
 99 Hallebarde
 100 Fléau/Morgenstern
 101 Masse
 102 Bâton
 103 Arbalète
 104 Arc long
 105 Arc court
 106 Fléchette
 107 Fronde
 108 Arme de contact (utilisé pour Wilson)
 111 Armes à deux mains (2 points maximum)
 112 Épée et bouclier (2 points maximum)
 113 Armes à une main (2 points maximum)
 114 Deux armes (3 points maximum)
 115 Gourdin

Autres valeurs connues :
 110 Armure de la foi
 116 Déviation de sort
 117 Protection contre le mal
 118 Vision véritable
 119 Ordres chaotiques
 120 Convocation d'insectes
 121 Sphère de lames
 122 Miroir physique
 123 Bouclier des archontes
 124 Régénération
 125 Bouclier de feu
 126 Protection contre l'énergie magique
 127 Double illusoire
 128 Protection contre les armes magiques
 129 Renvoi de sort
 130 Protection contre les éléments
 131 Action libre
 132 Fouet protecteur de Khelben
 133 Harmonie défensive
 134 EXTRAPROFICIENCY20

'Special' :
 1+ 'Valeur' est décrémentée de la valeur de la maîtrise de l'épée longue de la cible

* 'Statistique n°' est borné par [89; 134]
* Souvent utilisé avec le Timing 9 'Permanent after death'
* Crash avec 'Statistique n°' 99 et 'Méthode' 1
* 'Paramètre 3' peut remplacer 'Valeur'"
234,1,"[234] Contingence : Création (mage)","Niveau max des sorts","Nombre/Type","Génère une effet de contingence sur la cible.
Jusqu'à 'Nombre' sorts d'un niveau inférieur ou égal à 'Niveau max des sorts' peuvent être lancés par la cible simultanément.
Une fenêtre s'ouvre qui propose de choisir des sorts et une condition à respecter.
Les sorts choisis disparaissent alors du livre de sort et peuvent être lancés simultanément quand la condition prédéfinie se produit.
N'est disponible que pour les membres du groupe.

'Type' :
 0  La cible peut être la source, l'ennemi le plus proche ou le dernier agresseur
 1  La cible est nécessairement la source
 2  Identique à l'opcode n°257 (sans condition, ajout d'une compétence innée)
 3+ Comme 0

* 'Nombre' est borné par [0, 3]
* 'Niveau max des sorts' est borné par [0, 9]
* Les sorts exclus des Contingences sont indiqués dans contingx.2da
* Les conditions à respecter sont dans contcond.2da
* Les différentes cibles disponibles sont dans conttarg.2da
* Utilise l'opcode n°232 pour la gestion des conditions
* Utilise l'opcode n°256 pour sauvegarder les sorts choisis
* Ne fonctionne qu'à partir d'un 'spell type' = 'Wizard'"
235,1,"[235] État : Repoussement (wing buffet)","Distance","Direction","Repousse la cible sur une distance de 'Distance' pieds dans la 'Direction' choisie.

'Direction' :
 1   Repoussé de la zone
 2   Repoussé de la source
 3   Attiré vers la zone
 4   Attiré vers la source
 Autre Comme 1

Liste exhaustive des animations immunisées :
 0x1100 tanarri
 0x1201 dragon_black
 0x1202 dragon_silver
 0x1203 dragon_green
 0x1204 dragon_aqua
 0x1205 dragon_blue
 0x1206 dragon_brown
 0x1207 dragon_multicolor
 0x1208 dragon_purple
 0x1300 demogorgon
 0x7300 elemental_earth
 0x7302 shambling_mound
 0x7310 elemental_fire
 0x7312 elemental_fire_purple
 0x7314 burning_man
 0x7320 elemental_air
 0x7f3e giant_fire
 0x7f3f giant_yaga-shura
 0x7f2e raver
 0x7f32 slayer
 0x7f3b solar
 0x7f3c deva_monadic
 0x7f3d melissan
 0xe0f0 golem_ice

* La cible repoussée peut traverser les portes closes et verrouillées
* Couplé avec l'opcode n°184, la cible peut traverser les zones inatteignables"
236,1,"[236] État : Projection d'image (création)","N/A","Type","La cible crée une image d'elle-même dont les caractéristiques varient selon le 'Type' choisi.
L'image est une copie qui possède le même niveau, les mêmes caractéristiques, les mêmes sorts, la même apparence et le même équipement que la cible.

'Type' :
 0   Peut dialoguer, incontrôlable

 1   Ne peut ni attaquer ni jeter de sort ni utiliser les capacités de son équipement (Double illusoire)
* Applique l'ocopde n°20 sur le lanceur de sort : 'Méthode' 0
* Applique le sort 'Mislead.spl' sur l'image
* Applique l'opcode n°1 sur l'image : 'Méthode' 1, 'Valeur' 0
* Applique l'opcode n°144 sur l'image : 'Type' 8, 9, 11, 12 et 13
* Applique l'opcode n°145 sur l'image : 'Type' 0, 1 et 2
* Applique l'opcode n°237 sur l'image : 'Position' -1, 'Type' 1

 2   Ne peut attaquer mais peut jeter des sorts (Image renforcée)
* Applique le sort 'Projimag.spl' sur l'image
* Applique l'opcode n°1 sur l'image : 'Méthode' 1, 'Valeur' 0
* Applique l'opcode n°237 sur l'image : 'Position' -1, 'Type' 2

 3   Peut attaquer et jeter des sorts (Simulacre)
* Applique le sort 'Simulacr.spl' sur l'image
* Applique l'opcode n°216 sur l'image : 'Valeur' = 40% de son niveau
* Applique l'opcode n°237 sur l'image : 'Position' -1, 'Type' 3

 4+  Comme 0

* Le type de projection est consultable dans la stat #140 (PUPPETTYPE)
* Seules les pièces d'équipement ayant le flag 'Movable' actif sont copiées
* L'ensemble de l'équipement de l'image a le flag 'Movable' inactif
* L'image peut avoir pour script la 'Death Variable'+M de la cible
* Si le lanceur de sort est GOODCUTOFF, l'image sera ALLY
* Si le lanceur de sort est EVILCUTOFF, l'image sera ENEMY
* Si le lanceur de sort est NEUTRAL, l'image sera NEUTRAL
* Une fois l'effet expiré, applique l'opcode n°68 sur l'image : 'Notification' 1
* Aucun point d'expérience n'est remporté lors de la mort de l'image
* L'image a le 'Class Flag' Exportable (0x800) inactif
* Une image peut se copier elle-même (elle sera sans équipement et une image de 'Type' 3 aura un nombre de points de vie erroné)"
237,1,"[237] État : Projection d'image (configuration)","Position","Type","L'image de 'Type' créée par l'opcode n°236 se voit sous le commandement du joueur occupant nième 'Position' du groupe
L'image possède le même équipement que la cible (exceptés les objets ayant le flag 'Movable' inactif).

'Position' :
 -1  Lance l'effet sur la cible sélectionnée
 0   Player1
 1   Player2
 ..  ..
 5   Player 6

'Type' :
 1   Double illusoire
 2   Image renforcée
 3   Simulacre

* Affecte l'ID du lanceur de sort à la stat #138 (PUPPETMASTERID) de l'image
* Affecte 'Type' à la stat #139 (PUPPETMASTERTYPE) de l'image
* Affecte la valeur de l'ID de l'image à la stat #141 (PUPPETID) du lanceur de sort
* Si 'Position' >= 6,  affecte -1 à la stat #138 (PUPPETMASTERID) de l'image
"
238,1,"[238] État : Désintégration","Entrée n°","Fichier IDS","Désintègre la cible dont l'attribut correspond à l''Entrée n°' du 'Fichier IDS'.

'Fichier IDS' :
 2  EA
 3  General 
 4  Race
 5  Class
 6  Specific
 7  Gender
 8  Align
 9  Kit
 10+ Sans effet

* L'équipement de la cible peut être désintégré avec elle
* Applique l'opcode n°13 : 'Type de Mort' 512, 'Notification' 0"
239,1,"[239] Compétence : Vision lointaine","N/A","Type","Permet à la cible de voir la zone dans laquelle elle se trouve selon le 'Type' indiqué.

'Type' :
 0   la vision touche les zones explorées
 1   la vision s'étend sur toute la zone"
